config_name,topology,coupling_mode,kappa,seed_idx,n_units,cv_tau,t_total,n_washout,k_max,ftle_per_pulse,mc_total,mc_total_test,mc_k0,mc_k0_test,inter_rms,alpha_clip_frac,g_abs_mean,mean_state,runtime_s
add_ring_bidir,ring_bidir,3,0.06,8,256,0.2,1200,200,50,-0.029753839448763718,15.41550882163201,5.586262491186375,0.7820598290538057,0.7988771783033282,0.10729272370507602,0.0,0.0,0.7115951715412151,1.3721306324005127
add_ring_bidir,ring_bidir,3,0.06,9,256,0.2,1200,200,50,-0.028277701088292435,15.81495871368831,5.781941931324848,0.7429031517718999,0.7552595613353482,0.08501245375822014,0.0,0.0,0.7374554231627323,1.2894532680511475
add_ring_bidir,ring_bidir,3,0.03,8,256,0.2,1200,200,50,-0.042923942370106494,11.206322500720683,7.753794990689628,0.6708177307897757,0.6666227743987024,0.042396017735819386,0.0,0.0,0.33659757954864894,1.0103299617767334
add_ring_bidir,ring_bidir,3,0.03,9,256,0.2,1200,200,50,-0.04754766691287923,11.639766495695842,7.581360587316848,0.6451904922779843,0.6465557148123298,0.03496548052327591,0.0,0.0,0.34224147832305357,1.247504711151123
add_ring_bidir,ring_bidir,3,0.06,0,256,0.2,1200,200,50,-0.030024056927739337,16.67211875741031,6.9281801339862765,0.7708390792225502,0.7325329694961579,0.11928304817626932,0.0,0.0,0.7331826383611104,1.5362305641174316
add_ring_bidir,ring_bidir,3,0.06,1,256,0.2,1200,200,50,-0.02825266053885179,14.683317306547716,6.086118624422399,0.7763013897424242,0.6867703402062459,0.09748444085389489,0.0,0.0,0.7417756813090539,1.387902021408081
add_ring_bidir,ring_bidir,3,0.08,8,256,0.2,1200,200,50,-0.06013931114678264,22.406365572743695,5.443317693466441,0.886795272698478,0.8677382048859161,0.06230453292869433,0.0,0.0,0.9537518342070075,1.421020269393921
add_ring_bidir,ring_bidir,3,0.08,9,256,0.2,1200,200,50,-0.05252379199641049,23.19697726316679,4.325497175704469,0.8839231051181867,0.8538309234905311,0.05558213495300584,0.0,0.0,0.958333263959257,1.3459761142730713
add_ring_bidir,ring_bidir,3,0.1,0,256,0.2,1200,200,50,-31.060102309461534,18.653879078933414,2.5775699426457463,0.8818349878703313,0.8717592341995194,0.022723055647986302,0.0,0.0,0.9937573719940554,1.330939769744873
add_ring_bidir,ring_bidir,3,0.1,1,256,0.2,1200,200,50,-24.323839500359647,18.902929751015307,3.257538968461538,0.8784165161863945,0.841015468585131,0.021255765109596585,0.0,0.0,0.9935921771980095,1.3999032974243164
