topo_seed,config_name,topology,coupling_mode,kappa,seed_idx,n_units,cv_tau,t_total,n_washout,k_max,ftle_per_pulse,mc_total,mc_total_test,mc_k0,mc_k0_test,inter_rms,alpha_clip_frac,g_abs_mean,mean_state,runtime_s
777,random_graph,random_graph,1,25.0,5,256,0.2,1200,200,50,-0.05335302292792592,32.64956225426803,13.642190471265373,0.9933216839054221,0.9870289072878837,0.027058522659964324,0.40038411458333334,0.06213043413722798,0.27558228476420943,2.1403822898864746
777,random_graph,random_graph,1,25.0,2,256,0.2,1200,200,50,-0.049456556928703495,32.847675782313225,13.661712215880177,0.9937925191146155,0.9897339149426002,0.027500602462381955,0.3945084635416667,0.06166273769963327,0.2680789565015808,3.839806318283081
777,random_graph,random_graph,1,25.0,9,256,0.2,1200,200,50,-0.06307068371171423,31.775768248316584,14.355771986421741,0.99204242489475,0.9910479035065022,0.02818683778531023,0.39548177083333336,0.06106122429304192,0.2736185269423974,1.144655466079712
777,random_graph,random_graph,1,25.0,6,256,0.2,1200,200,50,-0.04224445497397856,31.44295943574712,14.986435434106188,0.9924716174538494,0.9902877677483461,0.028368852184519032,0.39736653645833336,0.06133264433863349,0.2715749517386186,2.308581590652466
777,random_graph,random_graph,1,25.0,8,256,0.2,1200,200,50,-0.04891089351229075,32.9920697792771,14.394436490170134,0.9925573741022448,0.9892042383186543,0.026882572641768857,0.39678059895833334,0.061821995791202004,0.2723200548669537,1.4960267543792725
777,random_graph,random_graph,1,30.0,0,256,0.2,1200,200,50,0.04972059806325785,35.112787325096576,8.887256156544112,0.985482607497973,0.9269477701290598,0.033380829712965555,0.436435546875,0.07059178171434337,0.31908791129034886,1.5924348831176758
777,random_graph,random_graph,1,30.0,1,256,0.2,1200,200,50,0.04668161394081684,34.92462114634181,13.062465933635545,0.9881819358871264,0.949334694894004,0.028825390534292023,0.44269531250000005,0.072091802161075,0.32005350474213673,2.1846539974212646
777,random_graph,random_graph,1,30.0,4,256,0.2,1200,200,50,0.043522611200734154,36.0077067938342,10.65851914845149,0.9886834384142807,0.9182169746048445,0.028627060929879756,0.44629882812500005,0.07355226289988205,0.3204915809303866,1.8585679531097412
777,random_graph,random_graph,1,30.0,3,256,0.2,1200,200,50,0.056617499416163675,35.252566499704706,4.7365163710393325,0.9892816696611226,0.9108758366806449,0.030578236777996745,0.4397037760416667,0.0709434160752808,0.32035254203584324,2.4532716274261475
777,random_graph,random_graph,1,30.0,5,256,0.2,1200,200,50,0.03385174231686999,35.9064596210304,13.774498153705663,0.9870200271378674,0.9664957705243995,0.030068233518625115,0.4559928385416667,0.07420494549377304,0.3216772782015228,2.505976676940918
777,random_graph,random_graph,1,25.0,7,256,0.2,1200,200,50,-0.04920287443922806,32.27832836929713,13.230451829472917,0.9914065989862276,0.9873912153331175,0.02712070453340819,0.3926529947916667,0.060985055722383705,0.26886313940201956,4.540364980697632
777,random_graph,random_graph,1,30.0,7,256,0.2,1200,200,50,0.05834324866774678,35.37590113681917,10.66339208363041,0.9852033337449948,0.9358159271622744,0.03163227809506501,0.45376953125,0.07369898613884521,0.31636469669846906,2.19956374168396
777,random_graph,random_graph,1,15.0,4,256,0.2,1200,200,50,-0.09142362954984051,10.522437711981054,7.2831962076277135,0.9905495896508468,0.9864861025067635,0.02070542765843557,0.000908203125,0.010567642180124006,0.21280452999398325,12.346192359924316
