task,dim,boundary,substrate,k_pulses,readout,seed_idx,n_units,t_total,runtime_s,mean_acc_all,pre_swap_acc,steady_acc
dimension_stress,4D,plane,random_graph_k25,24,delta_raw,8,256,48000,4.814533233642578,0.8569243321269431,0.845,0.88
dimension_stress,4D,plane,random_graph_k25,24,delta_raw,9,256,48000,4.805296421051025,0.8582786970983871,0.88,0.88
dimension_stress,4D,sphere,random_graph_k25,24,rls_raw,0,256,48000,4.75023627281189,0.7616300914206817,0.765,0.88
dimension_stress,4D,sphere,random_graph_k25,24,rls_raw,1,256,48000,4.73621940612793,0.7134386309909835,0.76,0.84
dimension_stress,4D,sphere,random_graph_k25,24,rls_raw,4,256,48000,4.729380130767822,0.7443756406769733,0.79,0.85
dimension_stress,4D,sphere,random_graph_k25,24,rls_raw,5,256,48000,4.872833013534546,0.7574096776218071,0.88,0.865
dimension_stress,4D,sphere,random_graph_k25,24,rls_raw,2,256,48000,4.720993280410767,0.7271153323152236,0.8075000000000001,0.76
dimension_stress,4D,sphere,random_graph_k25,24,rls_raw,3,256,48000,5.038285970687866,0.7738177025585238,0.88,0.88
dimension_stress,4D,sphere,random_graph_k25,24,rls_raw,6,256,48000,4.60022234916687,0.7108993535700089,0.76,0.8
dimension_stress,4D,sphere,random_graph_k25,24,rls_raw,7,256,48000,5.1421520709991455,0.7324545511600176,0.76,0.88
dimension_stress,4D,sphere,random_graph_k25,24,rls_raw,8,256,48000,4.614793300628662,0.7831848706094016,0.83,0.88
dimension_stress,4D,sphere,random_graph_k25,24,rls_raw,9,256,48000,5.059234619140625,0.7579745193615197,0.88,0.83
dimension_stress,4D,sphere,random_graph_k25,24,delta_raw,0,256,48000,4.546998023986816,0.5181381142653919,0.52,0.595
dimension_stress,4D,sphere,random_graph_k25,24,delta_raw,1,256,48000,5.406700372695923,0.49912261249764645,0.52,0.52
dimension_stress,4D,sphere,parallel,24,rls_raw,0,256,48000,1.8557279109954834,0.5057990418610488,0.48,0.52
dimension_stress,4D,sphere,parallel,24,rls_raw,1,256,48000,2.2417352199554443,0.5286040041003326,0.53,0.565
dimension_stress,4D,sphere,parallel,24,rls_raw,2,256,48000,1.895512580871582,0.5088629944980231,0.52,0.52
dimension_stress,4D,sphere,parallel,24,rls_raw,3,256,48000,2.177349090576172,0.5169820715047803,0.52,0.55
dimension_stress,4D,sphere,parallel,24,rls_raw,4,256,48000,2.0841124057769775,0.49931131147883934,0.49,0.455
dimension_stress,4D,sphere,parallel,24,rls_raw,5,256,48000,2.1457197666168213,0.4925403234241961,0.48,0.48
dimension_stress,4D,sphere,parallel,24,rls_raw,6,256,48000,2.145969867706299,0.4894106817848999,0.475,0.48
dimension_stress,4D,sphere,parallel,24,rls_raw,7,256,48000,1.9601280689239502,0.4967866781029686,0.52,0.465
dimension_stress,4D,sphere,parallel,24,rls_raw,8,256,48000,1.9333977699279785,0.49759879500428866,0.49,0.4
dimension_stress,4D,sphere,parallel,24,rls_raw,9,256,48000,1.9788000583648682,0.5000029288090208,0.485,0.52
dimension_stress,4D,sphere,random_graph_k25,24,delta_raw,2,256,48000,5.3895134925842285,0.5055258258195435,0.52,0.48
dimension_stress,4D,sphere,random_graph_k25,24,delta_raw,3,256,48000,5.466362237930298,0.48716428526599864,0.535,0.48
dimension_stress,4D,sphere,parallel,24,delta_raw,0,256,48000,2.090796947479248,0.5325001569004832,0.53,0.53
dimension_stress,4D,sphere,parallel,24,delta_raw,1,256,48000,2.0870940685272217,0.4732005606577268,0.48,0.49
dimension_stress,4D,sphere,random_graph_k25,24,delta_raw,4,256,48000,5.743501901626587,0.5027857157800046,0.5,0.45
dimension_stress,4D,sphere,random_graph_k25,24,delta_raw,5,256,48000,5.3000171184539795,0.4933097633940713,0.485,0.48
dimension_stress,4D,sphere,parallel,24,delta_raw,2,256,48000,2.1395175457000732,0.5014459948536643,0.52,0.52
dimension_stress,4D,sphere,parallel,24,delta_raw,3,256,48000,2.1337106227874756,0.49917658626388567,0.48,0.425
